date,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
2011-02-05,Red,False,Lightweight,3,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,155.0,2.0,0.0,0.0,1.0,5.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,182.88,182.88,155.0,33.0,31.0
2011-02-05,Red,False,Light Heavyweight,3,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,193.04,205.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,193.04,193.04,205.0,32.0,28.0
2011-02-05,Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,187.96,170.0,0.0,2.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,Orthodox,172.72,177.8,170.0,26.0,30.0
2011-01-22,Red,False,Lightweight,3,1.0,0.0,0.0,4.0,1.0,13.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,Southpaw,177.8,177.8,155.0,0.0,3.0,0.0,3.0,4.0,21.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,8.0,Orthodox,175.26,172.72,155.0,29.0,27.0
2011-01-22,Red,False,Heavyweight,3,3.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,193.04,193.04,260.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Switch,190.5,200.66,265.0,27.0,32.0
2011-01-22,Red,False,Featherweight,3,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,185.42,182.88,135.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,172.72,172.72,145.0,29.0,28.0
2011-01-22,Red,False,Heavyweight,3,1.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,185.42,190.5,185.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,180.34,187.96,235.0,29.0,31.0
2011-01-22,Blue,False,Lightweight,3,0.0,2.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,Orthodox,177.8,172.72,155.0,0.0,2.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,Orthodox,185.42,187.96,145.0,27.0,26.0
2011-01-22,Blue,False,Lightweight,3,0.0,1.0,0.0,6.0,4.0,26.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,7.0,Southpaw,175.26,185.42,155.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Switch,182.88,182.88,155.0,34.0,23.0
2011-01-22,Red,False,Welterweight,3,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,182.88,187.96,170.0,1.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,185.42,190.5,170.0,36.0,28.0
2011-01-22,Red,False,Featherweight,3,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,177.8,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,170.18,135.0,35.0,26.0
2011-01-22,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,172.72,,155.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,170.18,,145.0,23.0,30.0
2011-01-22,Red,False,Welterweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,,170.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,177.8,182.88,155.0,22.0,29.0
2011-01-22,Blue,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,160.02,160.02,125.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,177.8,125.0,29.0,24.0
2011-01-01,Draw,True,Lightweight,5,0.0,8.0,0.0,8.0,1.0,24.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,8.0,Orthodox,175.26,177.8,155.0,0.0,5.0,0.0,5.0,1.0,28.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,8.0,Orthodox,167.64,172.72,145.0,31.0,29.0
2011-01-01,Blue,False,Middleweight,3,0.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,Orthodox,185.42,187.96,205.0,0.0,3.0,0.0,5.0,5.0,35.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,11.0,Southpaw,180.34,187.96,185.0,30.0,30.0
2011-01-01,Draw,False,Light Heavyweight,3,1.0,0.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Orthodox,187.96,187.96,205.0,2.0,0.0,0.0,4.0,5.0,24.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,7.0,Orthodox,190.5,193.04,230.0,28.0,33.0
2011-01-01,Blue,False,Welterweight,3,0.0,2.0,0.0,2.0,1.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,Southpaw,187.96,193.04,170.0,0.0,2.0,0.0,5.0,3.0,24.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,8.0,Southpaw,182.88,193.04,170.0,29.0,25.0
2011-01-01,Red,False,Lightweight,3,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,170.18,177.8,155.0,0.0,2.0,0.0,3.0,5.0,31.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,7.0,Orthodox,170.18,177.8,155.0,32.0,29.0
2011-01-01,Red,False,Lightweight,3,1.0,0.0,0.0,6.0,5.0,28.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,9.0,Southpaw,177.8,177.8,170.0,1.0,0.0,0.0,2.0,5.0,25.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,Orthodox,172.72,180.34,145.0,37.0,24.0
2011-01-01,Red,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,187.96,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,175.26,182.88,155.0,22.0,21.0
2011-01-01,Blue,False,Middleweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,185.42,187.96,185.0,5.0,0.0,0.0,2.0,6.0,20.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Orthodox,175.26,182.88,170.0,23.0,34.0
2011-01-01,Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,170.18,145.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,177.8,145.0,28.0,35.0
2011-01-01,Red,False,Welterweight,3,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,180.34,185.42,170.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,Southpaw,177.8,187.96,170.0,24.0,30.0
2011-01-01,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,,155.0,0.0,2.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Southpaw,175.26,180.34,155.0,40.0,30.0
2010-12-11,Red,True,Welterweight,5,0.0,3.0,0.0,5.0,4.0,35.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,13.0,Orthodox,177.8,185.42,170.0,0.0,7.0,0.0,7.0,2.0,43.0,9.0,0.0,1.0,6.0,5.0,2.0,0.0,14.0,Orthodox,180.34,193.04,185.0,33.0,29.0
2010-12-11,Red,False,Heavyweight,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,200.66,205.74,265.0,0.0,1.0,0.0,3.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,Orthodox,210.82,213.36,265.0,34.0,22.0
2010-12-11,Red,False,Lightweight,3,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,177.8,187.96,155.0,0.0,5.0,0.0,5.0,1.0,21.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,7.0,Southpaw,172.72,180.34,155.0,21.0,27.0
2010-12-11,Blue,False,Lightweight,3,1.0,0.0,0.0,2.0,4.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,Orthodox,172.72,177.8,155.0,1.0,0.0,0.0,4.0,5.0,29.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,8.0,Orthodox,170.18,177.8,145.0,30.0,28.0
2010-12-11,Red,False,Welterweight,3,1.0,0.0,0.0,4.0,1.0,13.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,Orthodox,170.18,180.34,170.0,2.0,0.0,0.0,7.0,4.0,30.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,9.0,Orthodox,175.26,177.8,170.0,27.0,27.0
2010-12-11,Blue,False,Middleweight,3,0.0,1.0,0.0,3.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,Orthodox,185.42,187.96,185.0,1.0,0.0,0.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,182.88,190.5,185.0,29.0,33.0
2010-12-11,Red,False,Lightweight,3,2.0,0.0,0.0,3.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,Orthodox,185.42,193.04,170.0,1.0,0.0,0.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,Orthodox,172.72,190.5,155.0,24.0,29.0
2010-12-11,Draw,False,Middleweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,,185.0,27.0,30.0
2010-12-11,Blue,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,193.04,170.0,0.0,2.0,0.0,3.0,1.0,17.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,Southpaw,185.42,187.96,170.0,34.0,24.0
2010-12-11,Blue,False,Welterweight,3,1.0,0.0,0.0,3.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,Orthodox,182.88,187.96,170.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,177.8,182.88,155.0,34.0,26.0
2010-12-11,Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,172.72,155.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,,155.0,25.0,24.0
2010-12-04,Red,True,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,177.8,185.42,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,185.42,145.0,24.0,25.0
2010-12-04,Red,False,Light Heavyweight,3,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,193.04,205.0,0.0,1.0,0.0,3.0,6.0,30.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,Orthodox,193.04,198.12,205.0,31.0,33.0
2010-12-04,Blue,False,Middleweight,3,0.0,1.0,0.0,5.0,2.0,20.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,7.0,Southpaw,185.42,182.88,170.0,0.0,1.0,0.0,3.0,4.0,21.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,7.0,Orthodox,198.12,200.66,185.0,33.0,28.0
2010-12-04,Blue,False,Welterweight,3,0.0,4.0,0.0,4.0,1.0,13.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,Southpaw,175.26,180.34,170.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,Southpaw,175.26,175.26,185.0,26.0,27.0
2010-12-04,Blue,False,Featherweight,3,1.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,177.8,175.26,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,177.8,135.0,31.0,27.0
2010-12-04,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,177.8,,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,182.88,182.88,155.0,23.0,22.0
2010-12-04,Red,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,177.8,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,,145.0,27.0,27.0
2010-12-04,Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,182.88,,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180.34,,155.0,31.0,26.0
2010-12-04,Blue,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,172.72,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,177.8,125.0,23.0,24.0
2010-12-04,Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,185.42,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,167.64,145.0,27.0,31.0
2010-12-04,Blue,False,Middleweight,3,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,185.42,198.12,185.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,177.8,182.88,170.0,29.0,33.0
2010-11-20,Red,False,Light Heavyweight,3,1.0,0.0,0.0,8.0,1.0,23.0,3.0,0.0,0.0,5.0,2.0,1.0,0.0,8.0,Southpaw,185.42,187.96,185.0,1.0,0.0,0.0,3.0,2.0,20.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,Orthodox,185.42,185.42,205.0,32.0,32.0
2010-11-20,Blue,False,Welterweight,3,2.0,0.0,0.0,3.0,7.0,55.0,11.0,0.0,0.0,1.0,5.0,4.0,1.0,11.0,Orthodox,175.26,177.8,155.0,0.0,3.0,0.0,6.0,5.0,49.0,12.0,0.0,0.0,5.0,6.0,5.0,2.0,18.0,Switch,175.26,185.42,170.0,31.0,37.0
2010-11-20,Blue,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,,185.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Southpaw,180.34,195.58,185.0,29.0,31.0
2010-11-20,Red,False,Light Heavyweight,3,0.0,1.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Orthodox,182.88,187.96,185.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,Orthodox,187.96,200.66,205.0,29.0,26.0
2010-11-20,Red,False,Lightweight,3,0.0,1.0,0.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,Orthodox,177.8,180.34,155.0,0.0,6.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,Orthodox,177.8,180.34,155.0,26.0,33.0
2010-11-20,Blue,False,Welterweight,3,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,175.26,180.34,170.0,2.0,0.0,0.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Orthodox,182.88,190.5,170.0,26.0,29.0
2010-11-20,Blue,False,Middleweight,3,1.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,182.88,182.88,185.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,182.88,185.42,170.0,32.0,36.0
2010-11-20,Blue,False,Welterweight,3,0.0,1.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,175.26,182.88,155.0,2.0,0.0,0.0,4.0,4.0,31.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,8.0,Orthodox,177.8,182.88,170.0,34.0,28.0
2010-11-20,Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,190.5,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,,145.0,24.0,31.0
2010-11-20,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,155.0,1.0,0.0,0.0,2.0,3.0,18.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,Orthodox,175.26,177.8,155.0,23.0,26.0
2010-11-20,Blue,False,Lightweight,3,0.0,2.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Orthodox,172.72,172.72,155.0,2.0,0.0,0.0,4.0,4.0,28.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,7.0,Orthodox,167.64,172.72,145.0,26.0,26.0
2010-11-13,Blue,False,Middleweight,3,0.0,2.0,0.0,4.0,2.0,31.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,9.0,Southpaw,187.96,190.5,170.0,0.0,1.0,0.0,4.0,3.0,26.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,9.0,Orthodox,182.88,187.96,185.0,29.0,31.0
2010-11-13,Red,False,Lightweight,3,1.0,0.0,0.0,2.0,2.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,180.34,185.42,155.0,0.0,1.0,0.0,3.0,4.0,19.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,Orthodox,167.64,177.8,145.0,29.0,31.0
2010-11-13,Red,False,Welterweight,3,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,190.5,170.0,1.0,0.0,0.0,2.0,2.0,11.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,Orthodox,177.8,187.96,170.0,23.0,30.0
2010-11-13,Red,False,Light Heavyweight,3,2.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,190.5,205.74,205.0,1.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,Open Stance,185.42,195.58,205.0,26.0,33.0
2010-11-13,Red,False,Welterweight,3,2.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,187.96,193.04,170.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,177.8,177.8,170.0,25.0,32.0
2010-11-13,Red,False,Light Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,,205.0,1.0,0.0,0.0,2.0,3.0,20.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,Orthodox,182.88,187.96,205.0,31.0,39.0
2010-11-13,Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,182.88,170.0,,23.0
2010-11-13,Red,False,Middleweight,3,0.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,Orthodox,177.8,185.42,185.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,185.42,193.04,170.0,29.0,30.0
2010-11-13,Blue,False,Light Heavyweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,185.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,205.0,25.0,30.0
2010-11-13,Blue,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,177.8,170.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,170.0,29.0,29.0
2010-10-23,Blue,True,Heavyweight,5,0.0,6.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,Orthodox,185.42,195.58,240.0,0.0,4.0,0.0,4.0,1.0,10.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,Orthodox,190.5,205.74,265.0,28.0,33.0
2010-10-23,Red,False,Welterweight,3,0.0,2.0,0.0,4.0,2.0,17.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,8.0,Orthodox,182.88,182.88,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,182.88,170.0,28.0,31.0
2010-10-23,Red,False,Welterweight,3,1.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Orthodox,180.34,185.42,170.0,2.0,0.0,0.0,6.0,4.0,37.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,10.0,Southpaw,177.8,182.88,170.0,29.0,28.0
2010-10-23,Blue,False,Light Heavyweight,3,0.0,4.0,0.0,4.0,2.0,20.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,8.0,Orthodox,185.42,193.04,205.0,4.0,0.0,0.0,6.0,8.0,55.0,10.0,0.0,2.0,3.0,7.0,1.0,1.0,14.0,Orthodox,190.5,187.96,205.0,34.0,35.0
2010-10-23,Red,False,Heavyweight,3,1.0,0.0,0.0,4.0,4.0,17.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,Orthodox,187.96,193.04,242.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,193.04,198.12,245.0,31.0,27.0
2010-10-23,Red,False,Middleweight,3,0.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,185.42,193.04,185.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,180.34,190.5,170.0,33.0,25.0
2010-10-23,Blue,False,Middleweight,3,2.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Southpaw,182.88,187.96,205.0,2.0,0.0,0.0,4.0,6.0,23.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,Orthodox,180.34,180.34,170.0,27.0,30.0
2010-10-23,Blue,False,Welterweight,3,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,177.8,187.96,170.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,182.88,187.96,170.0,30.0,36.0
2010-10-23,Red,False,Lightweight,3,1.0,0.0,0.0,1.0,4.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,182.88,182.88,155.0,1.0,0.0,0.0,2.0,5.0,25.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,Orthodox,175.26,177.8,155.0,30.0,26.0
